benchmark,family,result,time,memory
exp-problem-10-2-chunk-0064,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0065,meti-tarski,unsat,0.011,20.406
exp-problem-10-2-chunk-0066,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0067,meti-tarski,unsat,0.018,20.406
exp-problem-10-2-chunk-0068,meti-tarski,sat,0.01,20.406
exp-problem-10-2-chunk-0069,meti-tarski,unsat,0.015,20.406
exp-problem-10-2-chunk-0070,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0071,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0072,meti-tarski,sat,0.009,20.406
exp-problem-10-2-chunk-0073,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0074,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0075,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0076,meti-tarski,sat,0.017,20.406
exp-problem-10-2-chunk-0077,meti-tarski,unsat,0.01,20.406
exp-problem-10-2-chunk-0078,meti-tarski,sat,0.017,20.406
exp-problem-10-2-chunk-0079,meti-tarski,unsat,0.019,20.406
exp-problem-10-2-chunk-0081,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0082,meti-tarski,unsat,0.015,20.406
exp-problem-10-2-chunk-0083,meti-tarski,sat,0.02,20.406
exp-problem-10-2-chunk-0084,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0085,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0086,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0087,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0088,meti-tarski,unsat,0.011,20.406
exp-problem-10-2-chunk-0089,meti-tarski,unsat,0.009,20.445
exp-problem-10-2-chunk-0090,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0091,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0092,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0095,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0096,meti-tarski,unsat,0.018,20.406
exp-problem-10-2-chunk-0097,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0098,meti-tarski,unsat,0.018,20.406
exp-problem-10-2-chunk-0099,meti-tarski,sat,0.017,20.406
exp-problem-10-2-chunk-0100,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0101,meti-tarski,sat,0.017,20.406
exp-problem-10-2-chunk-0102,meti-tarski,unsat,0.015,20.406
exp-problem-10-2-chunk-0103,meti-tarski,unsat,0.017,20.449
exp-problem-10-2-chunk-0104,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0105,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0106,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0107,meti-tarski,sat,0.01,20.406
exp-problem-10-2-chunk-0108,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0109,meti-tarski,unsat,0.01,20.445
exp-problem-10-2-chunk-0110,meti-tarski,unsat,0.014,20.406
exp-problem-10-2-chunk-0111,meti-tarski,sat,0.01,20.406
exp-problem-10-2-chunk-0112,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0115,meti-tarski,sat,0.01,20.406
exp-problem-10-2-chunk-0116,meti-tarski,unsat,0.009,20.406
exp-problem-10-2-chunk-0117,meti-tarski,unsat,0.011,20.449
exp-problem-10-2-chunk-0118,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0119,meti-tarski,sat,0.009,20.406
exp-problem-10-2-chunk-0120,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0121,meti-tarski,sat,0.009,20.406
exp-problem-10-2-chunk-0122,meti-tarski,unsat,0.018,20.406
exp-problem-10-2-chunk-0123,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0124,meti-tarski,unsat,0.009,20.406
exp-problem-10-2-chunk-0125,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0126,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0127,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0128,meti-tarski,unsat,0.01,20.406
exp-problem-10-2-chunk-0129,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0130,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0131,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0132,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0133,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0134,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0135,meti-tarski,unsat,0.01,20.406
exp-problem-10-2-chunk-0136,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0137,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0138,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0139,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0140,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0141,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0142,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0143,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0144,meti-tarski,sat,0.019,20.406
exp-problem-10-2-chunk-0145,meti-tarski,unsat,0.011,20.406
exp-problem-10-2-chunk-0146,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0147,meti-tarski,sat,0.021,20.406
exp-problem-10-2-chunk-0148,meti-tarski,unsat,0.016,20.406
exp-problem-10-2-chunk-0149,meti-tarski,unsat,0.019,20.406
exp-problem-10-2-chunk-0150,meti-tarski,sat,0.01,20.406
exp-problem-10-2-chunk-0151,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0152,meti-tarski,unsat,0.018,20.406
exp-problem-10-2-chunk-0153,meti-tarski,sat,0.011,20.406
exp-problem-10-2-chunk-0154,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0155,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0156,meti-tarski,sat,0.02,20.406
exp-problem-10-2-chunk-0157,meti-tarski,unsat,0.014,20.406
exp-problem-10-2-chunk-0158,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0159,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0160,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0161,meti-tarski,unsat,0.02,20.648
exp-problem-10-2-chunk-0162,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0163,meti-tarski,sat,0.01,20.406
exp-problem-10-2-chunk-0164,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0165,meti-tarski,sat,0.02,20.406
exp-problem-10-2-chunk-0166,meti-tarski,unsat,0.015,20.406
exp-problem-10-2-chunk-0167,meti-tarski,unsat,0.02,20.711
exp-problem-10-2-chunk-0168,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0169,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0170,meti-tarski,unsat,0.014,20.406
exp-problem-10-2-chunk-0171,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0172,meti-tarski,sat,0.019,20.406
exp-problem-10-2-chunk-0173,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0174,meti-tarski,sat,0.01,20.406
exp-problem-10-2-chunk-0175,meti-tarski,sat,0.019,20.406
exp-problem-10-2-chunk-0176,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0177,meti-tarski,sat,0.011,20.406
exp-problem-10-2-chunk-0178,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0179,meti-tarski,unsat,0.01,20.406
exp-problem-10-2-chunk-0180,meti-tarski,sat,0.01,20.406
exp-problem-10-2-chunk-0181,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0182,meti-tarski,unsat,0.01,20.406
exp-problem-10-2-chunk-0183,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0184,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0185,meti-tarski,sat,0.009,20.406
exp-problem-10-2-chunk-0186,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0187,meti-tarski,sat,0.019,20.406
exp-problem-10-2-chunk-0188,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0189,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0190,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0191,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0192,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0193,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0194,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0195,meti-tarski,sat,0.01,20.406
exp-problem-10-2-chunk-0196,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0197,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0198,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0199,meti-tarski,unsat,0.009,20.406
exp-problem-10-2-chunk-0200,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0201,meti-tarski,unsat,0.011,20.406
exp-problem-10-2-chunk-0202,meti-tarski,unsat,0.009,20.406
exp-problem-10-2-chunk-0203,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0204,meti-tarski,unsat,0.014,20.406
exp-problem-10-2-chunk-0205,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0206,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0207,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0208,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0209,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0210,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0211,meti-tarski,sat,0.02,20.406
exp-problem-10-2-chunk-0212,meti-tarski,unsat,0.01,20.406
exp-problem-10-2-chunk-0213,meti-tarski,unsat,0.01,20.406
exp-problem-10-2-chunk-0214,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0215,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0216,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0217,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0218,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0219,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0220,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0221,meti-tarski,unsat,0.011,20.406
exp-problem-10-2-chunk-0222,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0223,meti-tarski,unsat,0.01,20.406
exp-problem-10-2-chunk-0224,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0225,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0226,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0227,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0228,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0229,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0230,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0231,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0232,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0233,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0234,meti-tarski,sat,0.011,20.406
exp-problem-10-2-chunk-0235,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0236,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0238,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0239,meti-tarski,unsat,0.001,5.855
exp-problem-10-2-chunk-0240,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0241,meti-tarski,unsat,0.001,5.855
exp-problem-10-2-chunk-0242,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0243,meti-tarski,sat,0.011,20.406
exp-problem-10-2-chunk-0244,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0245,meti-tarski,unsat,0.01,20.406
exp-problem-10-2-chunk-0246,meti-tarski,unsat,0.015,20.406
exp-problem-10-2-chunk-0247,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0248,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0249,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0250,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0251,meti-tarski,sat,0.019,20.406
exp-problem-10-2-chunk-0252,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0253,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0254,meti-tarski,unsat,0.019,20.406
exp-problem-10-2-chunk-0255,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0256,meti-tarski,sat,0.016,20.41
exp-problem-10-2-chunk-0257,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0258,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0259,meti-tarski,unsat,0.015,20.406
exp-problem-10-2-chunk-0260,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0261,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0262,meti-tarski,unsat,0.016,20.406
exp-problem-10-2-chunk-0263,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0264,meti-tarski,unsat,0.014,20.406
exp-problem-10-2-chunk-0265,meti-tarski,sat,0.009,20.406
exp-problem-10-2-chunk-0266,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0267,meti-tarski,sat,0.019,20.406
exp-problem-10-2-chunk-0268,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0269,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0270,meti-tarski,unsat,0.009,20.406
exp-problem-10-2-chunk-0271,meti-tarski,sat,0.011,20.406
exp-problem-10-2-chunk-0272,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0273,meti-tarski,unsat,0.015,20.406
exp-problem-10-2-chunk-0274,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0275,meti-tarski,unsat,0.016,20.406
exp-problem-10-2-chunk-0276,meti-tarski,sat,0.017,20.406
exp-problem-10-2-chunk-0277,meti-tarski,unsat,0.017,20.406
exp-problem-10-2-chunk-0278,meti-tarski,sat,0.009,20.406
exp-problem-10-2-chunk-0279,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0280,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0281,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0282,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0283,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0284,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0285,meti-tarski,unsat,0.011,20.406
exp-problem-10-2-chunk-0286,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0287,meti-tarski,sat,0.014,20.41
exp-problem-10-2-chunk-0288,meti-tarski,sat,0.011,20.406
exp-problem-10-2-chunk-0289,meti-tarski,unsat,0.02,20.41
exp-problem-10-2-chunk-0290,meti-tarski,sat,0.011,20.406
exp-problem-10-2-chunk-0291,meti-tarski,unsat,0.02,20.406
exp-problem-10-2-chunk-0292,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0293,meti-tarski,sat,0.019,20.406
exp-problem-10-2-chunk-0294,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0295,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0296,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0297,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0298,meti-tarski,unsat,0.015,20.41
exp-problem-10-2-chunk-0299,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0300,meti-tarski,sat,0.019,20.406
exp-problem-10-2-chunk-0301,meti-tarski,sat,0.01,20.406
exp-problem-10-2-chunk-0302,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0303,meti-tarski,sat,0.011,20.406
exp-problem-10-2-chunk-0304,meti-tarski,unsat,0.015,20.406
exp-problem-10-2-chunk-0305,meti-tarski,sat,0.02,20.406
exp-problem-10-2-chunk-0306,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0307,meti-tarski,unsat,0.014,20.406
exp-problem-10-2-chunk-0308,meti-tarski,sat,0.02,20.406
exp-problem-10-2-chunk-0309,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0310,meti-tarski,unsat,0.01,20.406
exp-problem-10-2-chunk-0311,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0312,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0313,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0314,meti-tarski,unsat,0.018,20.406
exp-problem-10-2-chunk-0315,meti-tarski,unsat,0.059,20.57
exp-problem-10-2-chunk-0316,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0317,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0318,meti-tarski,unsat,0.019,20.406
exp-problem-10-2-chunk-0319,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0320,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0321,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0322,meti-tarski,sat,0.016,20.406
exp-problem-10-2-chunk-0323,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0324,meti-tarski,sat,0.014,20.453
exp-problem-10-2-chunk-0325,meti-tarski,unsat,0.015,20.453
exp-problem-10-2-chunk-0326,meti-tarski,unsat,0.014,20.406
exp-problem-10-2-chunk-0327,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0328,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0329,meti-tarski,sat,0.011,20.406
exp-problem-10-2-chunk-0330,meti-tarski,unsat,0.018,20.406
exp-problem-10-2-chunk-0331,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0332,meti-tarski,unsat,0.009,20.406
exp-problem-10-2-chunk-0333,meti-tarski,sat,0.02,20.406
exp-problem-10-2-chunk-0334,meti-tarski,unsat,0.011,20.406
exp-problem-10-2-chunk-0335,meti-tarski,unsat,0.011,20.406
exp-problem-10-2-chunk-0336,meti-tarski,unsat,0.002,5.855
exp-problem-10-2-chunk-0337,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0339,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0340,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0341,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0342,meti-tarski,unsat,0.009,20.406
exp-problem-10-2-chunk-0343,meti-tarski,sat,0.017,20.406
exp-problem-10-2-chunk-0344,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0345,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0346,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0347,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0348,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0349,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0350,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0352,meti-tarski,unsat,0.014,20.406
exp-problem-10-2-chunk-0353,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0354,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0355,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0357,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0358,meti-tarski,unsat,0.009,20.406
exp-problem-10-2-chunk-0360,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0362,meti-tarski,sat,0.019,20.406
exp-problem-10-2-chunk-0363,meti-tarski,sat,0.014,20.406
exp-problem-10-2-chunk-0365,meti-tarski,unsat,0.009,20.406
exp-problem-10-2-chunk-0370,meti-tarski,sat,0.018,20.406
exp-problem-10-2-chunk-0371,meti-tarski,sat,0.017,20.406
exp-problem-10-2-chunk-0372,meti-tarski,unsat,0.001,5.855
exp-problem-10-2-chunk-0373,meti-tarski,sat,0.021,20.406
exp-problem-10-2-chunk-0374,meti-tarski,sat,0.021,20.406
exp-problem-10-2-chunk-0375,meti-tarski,unsat,0.014,20.406
exp-problem-10-2-chunk-0376,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0377,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0378,meti-tarski,unsat,0.009,20.406
exp-problem-10-2-chunk-0379,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0380,meti-tarski,unsat,0.014,20.406
exp-problem-10-2-chunk-0381,meti-tarski,sat,0.015,20.406
exp-problem-10-2-chunk-0382,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0383,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0384,meti-tarski,unsat,0.002,5.855
exp-problem-10-2-chunk-0385,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0386,meti-tarski,sat,0.011,20.406
exp-problem-10-2-chunk-0387,meti-tarski,sat,0.013,20.406
exp-problem-10-2-chunk-0388,meti-tarski,unsat,0.002,5.855
exp-problem-10-2-chunk-0389,meti-tarski,unsat,0.012,20.406
exp-problem-10-2-chunk-0390,meti-tarski,sat,0.017,20.406
exp-problem-10-2-chunk-0391,meti-tarski,sat,0.012,20.406
exp-problem-10-2-chunk-0392,meti-tarski,sat,0.021,20.406
exp-problem-10-2-chunk-0393,meti-tarski,unsat,0.013,20.406
exp-problem-10-2-chunk-0394,meti-tarski,sat,0.012,20.406
exp-problem-10-3-chunk-0010,meti-tarski,sat,0.018,20.406
exp-problem-10-3-chunk-0011,meti-tarski,sat,0.017,20.406
exp-problem-10-3-chunk-0012,meti-tarski,sat,0.015,20.406
exp-problem-10-3-chunk-0013,meti-tarski,sat,0.018,20.406
exp-problem-10-3-chunk-0014,meti-tarski,sat,0.015,20.406
exp-problem-10-3-chunk-0015,meti-tarski,sat,0.013,20.406
exp-problem-10-3-chunk-0016,meti-tarski,sat,0.017,20.406
exp-problem-10-3-chunk-0017,meti-tarski,sat,0.01,20.406
exp-problem-10-3-chunk-0018,meti-tarski,sat,0.015,20.406
exp-problem-10-3-chunk-0020,meti-tarski,sat,0.01,20.406
exp-problem-10-3-chunk-0021,meti-tarski,unsat,0.012,20.406
exp-problem-10-3-chunk-0022,meti-tarski,unsat,0.001,5.855
exp-problem-10-3-chunk-0024,meti-tarski,sat,0.016,20.406
exp-problem-10-3-chunk-0025,meti-tarski,unsat,0.017,20.406
exp-problem-10-3-chunk-0026,meti-tarski,unsat,0.009,20.406
exp-problem-10-3-chunk-0027,meti-tarski,unsat,0.018,20.406
exp-problem-10-3-chunk-0028,meti-tarski,sat,0.009,20.406
exp-problem-10-3-chunk-0029,meti-tarski,sat,0.014,20.406
exp-problem-10-3-chunk-0030,meti-tarski,sat,0.009,20.406
exp-problem-10-3-chunk-0031,meti-tarski,unsat,0.012,20.406
exp-problem-10-3-chunk-0032,meti-tarski,sat,0.011,20.406
exp-problem-10-3-chunk-0033,meti-tarski,unsat,0.019,20.406
exp-problem-10-3-chunk-0034,meti-tarski,sat,0.013,20.406
exp-problem-10-3-chunk-0035,meti-tarski,unsat,0.011,20.406
exp-problem-10-3-chunk-0036,meti-tarski,sat,0.01,20.406
exp-problem-10-3-chunk-0037,meti-tarski,unsat,0.013,20.406
exp-problem-10-3-chunk-0038,meti-tarski,sat,0.012,20.406
exp-problem-10-3-chunk-0039,meti-tarski,unsat,0.016,20.406
exp-problem-10-3-chunk-0040,meti-tarski,sat,0.016,20.406
exp-problem-10-3-chunk-0041,meti-tarski,unsat,0.014,20.406
exp-problem-10-3-chunk-0042,meti-tarski,sat,0.008,20.406
exp-problem-10-3-chunk-0043,meti-tarski,unsat,0.019,20.406
exp-problem-10-3-chunk-0044,meti-tarski,sat,0.009,20.406
exp-problem-10-3-chunk-0045,meti-tarski,unsat,0.012,20.406
exp-problem-10-3-chunk-0046,meti-tarski,sat,0.012,20.406
exp-problem-10-3-chunk-0047,meti-tarski,unsat,0.013,20.406
exp-problem-10-3-chunk-0048,meti-tarski,sat,0.012,20.406
exp-problem-10-3-chunk-0049,meti-tarski,unsat,0.012,20.406
exp-problem-10-3-chunk-0050,meti-tarski,sat,0.017,20.406
exp-problem-10-3-chunk-0051,meti-tarski,unsat,0.016,20.406
exp-problem-10-3-chunk-0052,meti-tarski,sat,0.019,20.406
exp-problem-10-3-chunk-0053,meti-tarski,unsat,0.01,20.406
exp-problem-10-3-chunk-0055,meti-tarski,unsat,0.014,20.406
exp-problem-10-3-chunk-0056,meti-tarski,unsat,0.012,20.406
exp-problem-10-3-chunk-0057,meti-tarski,sat,0.012,20.406
exp-problem-10-3-chunk-0058,meti-tarski,unsat,0.011,20.406
exp-problem-10-3-chunk-0059,meti-tarski,sat,0.018,20.406
exp-problem-10-3-chunk-0060,meti-tarski,unsat,0.012,20.406
exp-problem-10-3-chunk-0061,meti-tarski,sat,0.013,20.406
exp-problem-10-3-chunk-0062,meti-tarski,unsat,0.012,20.406
exp-problem-10-3-chunk-0063,meti-tarski,sat,0.01,20.406
exp-problem-10-3-chunk-0064,meti-tarski,unsat,0.008,20.406
exp-problem-10-3-chunk-0065,meti-tarski,sat,0.018,20.406
exp-problem-10-3-chunk-0066,meti-tarski,unsat,0.017,20.406
exp-problem-10-3-chunk-0067,meti-tarski,sat,0.013,20.406
exp-problem-10-3-chunk-0068,meti-tarski,unsat,0.009,20.406
exp-problem-10-3-chunk-0069,meti-tarski,sat,0.009,20.406
exp-problem-10-3-chunk-0070,meti-tarski,unsat,0.012,20.406
exp-problem-10-3-chunk-0071,meti-tarski,sat,0.012,20.406
exp-problem-10-3-chunk-0072,meti-tarski,unsat,0.013,20.406
exp-problem-10-3-chunk-0073,meti-tarski,sat,0.012,20.406
exp-problem-10-3-chunk-0074,meti-tarski,unsat,0.014,20.406
exp-problem-10-3-chunk-0075,meti-tarski,sat,0.012,20.406
exp-problem-10-3-chunk-0076,meti-tarski,unsat,0.014,20.406
exp-problem-10-3-chunk-0077,meti-tarski,sat,0.01,20.406
exp-problem-10-3-chunk-0078,meti-tarski,unsat,0.018,20.406
exp-problem-10-3-chunk-0079,meti-tarski,sat,0.01,20.406
exp-problem-10-3-chunk-0080,meti-tarski,unsat,0.012,20.406
exp-problem-10-3-chunk-0082,meti-tarski,unsat,0.009,20.406
exp-problem-10-3-chunk-0083,meti-tarski,sat,0.013,20.406
exp-problem-10-3-chunk-0084,meti-tarski,unsat,0.013,20.406
exp-problem-10-3-chunk-0085,meti-tarski,sat,0.013,20.406
exp-problem-10-3-chunk-0086,meti-tarski,unsat,0.015,20.406
exp-problem-10-3-chunk-0087,meti-tarski,sat,0.016,20.406
exp-problem-10-3-chunk-0088,meti-tarski,unsat,0.012,20.406
exp-problem-10-3-chunk-0089,meti-tarski,unsat,0.011,20.445
exp-problem-10-3-chunk-0090,meti-tarski,unsat,0.011,20.406
exp-problem-10-3-chunk-0091,meti-tarski,sat,0.019,20.406
exp-problem-10-3-chunk-0092,meti-tarski,sat,0.01,20.406
