benchmark,family,result,time
Boulder.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,3.851
bound-scaled200.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,930.788
bound-scaled400.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,sat,997.828
bound-scaled400.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.006
bound-scaled600.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.01
bound-scaled600.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.01
BradleyMannaSipma-2005ICALP-Fig1.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,5.324
BradleyMannaSipma-2005ICALP-Fig1.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,17.104
BradleyMannaSipma-2005ICALP-Fig1-deterministic.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,29.644
BradleyMannaSipma-2005ICALP-Fig1-deterministic.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,137.038
BradleyMannaSipma-2005ICALP-Fig1-deterministic.bpl_Iteration1_Lasso_5-phaseTemplate,LassoRanker,unsat,3.005
BradleyMannaSipma-2005ICALP-Fig1-deterministic.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,3.276
BradleyMannaSipma-2005ICALP-Fig1-deterministic.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,unsat,7.193
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,1.825
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_4-phaseTemplate,LassoRanker,unsat,1.673
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,6.243
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_5-phaseTemplate,LassoRanker,unsat,56.982
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.001
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.001
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,1.597
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_4-phaseTemplate,LassoRanker,unsat,1.621
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,6.596
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_5-phaseTemplate,LassoRanker,unsat,58.775
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_6-phaseTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.03
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_7-phaseTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.001
Canberra.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker,unsat,4.123
Canberra.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,10.254
Canberra.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,26.158
Canberra.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,13.073
Canberra.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,unsat,16.454
Canberra.bpl_Iteration1_Loop_2-pieceTemplate,LassoRanker,unsat,3.426
Canberra.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,10.004
Canberra.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,27.055
Canberra.bpl_Iteration1_Loop_6-phaseTemplate,LassoRanker,unsat,10.759
Canberra.bpl_Iteration1_Loop_7-phaseTemplate,LassoRanker,unsat,22.422
ChenFlurMukhopadhyay-2012SAS-Fig1.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,1.529
ChenFlurMukhopadhyay-2012SAS-Fig1.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,5.423
Collatz.bpl_Iteration1_Lasso_2-lexTemplate,LassoRanker,unsat,37.472
Collatz.bpl_Iteration1_Lasso_2-nestedTemplate,LassoRanker,unsat,23.89
Collatz.bpl_Iteration1_Lasso_2-phaseTemplate,LassoRanker,unsat,24.825
Collatz.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker,unsat,112.528
Collatz.bpl_Iteration1_Lasso_3-lexTemplate,LassoRanker,unsat,76.606
Collatz.bpl_Iteration1_Lasso_3-nestedTemplate,LassoRanker,unsat,35.666
Collatz.bpl_Iteration1_Lasso_3-phaseTemplate,LassoRanker,unsat,36.688
Collatz.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,406.162
Collatz.bpl_Iteration1_Lasso_4-lexTemplate,LassoRanker,unsat,159.267
Collatz.bpl_Iteration1_Lasso_4-nestedTemplate,LassoRanker,unsat,62.307
Collatz.bpl_Iteration1_Lasso_4-phaseTemplate,LassoRanker,unsat,62.031
Collatz.bpl_Iteration1_Lasso_5-nestedTemplate,LassoRanker,unsat,90.901
Collatz.bpl_Iteration1_Lasso_5-phaseTemplate,LassoRanker,unsat,76.433
Collatz.bpl_Iteration1_Lasso_6-nestedTemplate,LassoRanker,unsat,103.298
Collatz.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,102.957
Collatz.bpl_Iteration1_Lasso_7-nestedTemplate,LassoRanker,unsat,137.574
Collatz.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,unsat,154.02
Collatz.bpl_Iteration1_Lasso_affineTemplate,LassoRanker,unsat,14.818
Collatz.bpl_Iteration1_Loop_2-lexTemplate,LassoRanker,unsat,54.933
Collatz.bpl_Iteration1_Loop_2-nestedTemplate,LassoRanker,unsat,24.197
Collatz.bpl_Iteration1_Loop_2-phaseTemplate,LassoRanker,unsat,27.339
Collatz.bpl_Iteration1_Loop_2-pieceTemplate,LassoRanker,unsat,113.25
Collatz.bpl_Iteration1_Loop_3-lexTemplate,LassoRanker,unsat,78.073
Collatz.bpl_Iteration1_Loop_3-nestedTemplate,LassoRanker,unsat,34.716
Collatz.bpl_Iteration1_Loop_3-phaseTemplate,LassoRanker,unsat,37.373
Collatz.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,441.275
Collatz.bpl_Iteration1_Loop_4-lexTemplate,LassoRanker,unsat,148.259
Collatz.bpl_Iteration1_Loop_4-nestedTemplate,LassoRanker,unsat,51.802
Collatz.bpl_Iteration1_Loop_4-phaseTemplate,LassoRanker,unsat,51.686
Collatz.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,1152.968
Collatz.bpl_Iteration1_Loop_5-nestedTemplate,LassoRanker,unsat,68.764
Collatz.bpl_Iteration1_Loop_5-phaseTemplate,LassoRanker,unsat,85.835
Collatz.bpl_Iteration1_Loop_6-nestedTemplate,LassoRanker,unsat,112.848
Collatz.bpl_Iteration1_Loop_6-phaseTemplate,LassoRanker,unsat,113.07
Collatz.bpl_Iteration1_Loop_7-nestedTemplate,LassoRanker,unsat,130.84
Collatz.bpl_Iteration1_Loop_7-phaseTemplate,LassoRanker,unsat,160.778
Collatz.bpl_Iteration1_Loop_affineTemplate,LassoRanker,unsat,12.127
CookSeeZuleger-2013TACAS-Fig3.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,2.277
CookSeeZuleger-2013TACAS-Fig3.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,7.459
CookSeeZuleger-2013TACAS-Fig7a.bpl_Iteration1_Loop_2-pieceTemplate,LassoRanker,unsat,2.478
CookSeeZuleger-2013TACAS-Fig7a.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,9.557
CookSeeZuleger-2013TACAS-Fig7a.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,24.423
CookSeeZuleger-2013TACAS-Fig7b.bpl_Iteration1_Loop_2-pieceTemplate,LassoRanker,unsat,6.298
CookSeeZuleger-2013TACAS-Fig7b.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,16.774
CookSeeZuleger-2013TACAS-Fig7b.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,65.961
CopenhagenWithTmp.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,sat,0.627
CopenhagenWithTmp.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,3.366
DecreasingInvariant.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,1.218
DecreasingInvariant.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,3.635
FourPhase.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,2.832
FourPhase.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,6.493
FourPhase.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,sat,0.693
Garmisch.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,0.626
Garmisch.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,1.721
Gcd.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,sat,96.98
Gcd_havoc.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,sat,25.083
Gcd_havoc.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,sat,66.644
GcdNew.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,sat,298.184
GcdNew.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,sat,909.821
GcdNew.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,sat,107.32
GcdNew.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,sat,72.723
Gothenburg.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,2.404
Gulwani.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,296.935
Gulwani.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.002
Gulwani.bpl_Iteration1_Lasso_5-phaseTemplate,LassoRanker,unsat,12.338
Gulwani.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,10.107
Gulwani.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,unsat,20.105
IncreasingSI.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,2.006
Khartoum.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,1.391
Khartoum.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,8.916
Lobnya-Boolean-Reordered.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,4.496
Lobnya-Boolean-Reordered.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,8.081
Lobnya-Boolean-Reordered.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,2.718
Lobnya-Boolean-Reordered.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,6.652
Lobnya-Boolean-Reordered.bpl_Iteration1_Loop_7-phaseTemplate,LassoRanker,unsat,11.573
Madrid.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,0.928
Madrid.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,2.703
MenloPark.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker,unsat,2.426
MenloPark.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,46.62
MenloPark.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,749.812
MultiPhase1.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,3.688
MultiPhase1.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,12.634
Mysore2.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,0.889
Mysore2.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,2.312
Mysore.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,3.101
NonTerminationDifficult.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,0.978
NonTerminationDifficult.bpl_Iteration1_Lasso_5-phaseTemplate,LassoRanker,unsat,0.512
NonTerminationDifficult.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,1.723
NonTerminationDifficult.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,unsat,1.443
NoriSharma-2013FSE-Fig7.bpl_Iteration1_Loop_4-phaseTemplate,LassoRanker,sat,0.648
NoriSharma-2013FSE-Fig7.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,5.058
NoriSharma-2013FSE-Fig7.bpl_Iteration1_Loop_7-phaseTemplate,LassoRanker,sat,3.75
Nyala-TwoLex.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker,unsat,4.186
Nyala-TwoLex.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,47.497
Nyala-TwoLex.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,30.394
OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker,unsat,18.295
OpposedDisjuncts.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,95.748
OpposedDisjuncts.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,522.877
OpposedDisjuncts.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,7.326
OpposedDisjuncts.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,unsat,17.091
OpposedDisjuncts.bpl_Iteration1_Loop_2-pieceTemplate,LassoRanker,unsat,1.894
OpposedDisjuncts.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,6.031
OpposedDisjuncts.bpl_Iteration1_Loop_4-phaseTemplate,LassoRanker,unsat,1.267
OpposedDisjuncts.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,12.704
OpposedDisjuncts.bpl_Iteration1_Loop_5-phaseTemplate,LassoRanker,unsat,2.213
OpposedDisjuncts.bpl_Iteration1_Loop_6-phaseTemplate,LassoRanker,unsat,2.28
OpposedDisjuncts.bpl_Iteration1_Loop_7-phaseTemplate,LassoRanker,unsat,3.1
piecewise.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,19.472
Rotation02.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,0.612
Rotation02.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,1.746
SanDiego.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,2.388
SantaBarbara01.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker,unsat,0.173
SantaBarbara01.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,0.794
SantaBarbara01.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,1.076
SantaBarbara02.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker,unsat,0.275
SantaBarbara02.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,0.606
SantaBarbara02.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,2.238
simple-scaled200.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker,sat,629.038
simple-scaled200.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.039
simple-scaled200.bpl_Iteration1_Lasso_4-phaseTemplate,LassoRanker,sat,140.562
simple-scaled200.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.002
simple-scaled200.bpl_Iteration1_Lasso_5-phaseTemplate,LassoRanker,sat,235.72
simple-scaled200.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,sat,492.494
simple-scaled200.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,sat,373.218
simple-scaled250.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.002
simple-scaled250.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.01
simple-scaled250.bpl_Iteration1_Lasso_4-lexTemplate,LassoRanker,sat,340.652
simple-scaled250.bpl_Iteration1_Lasso_4-phaseTemplate,LassoRanker,sat,199.414
simple-scaled250.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,cvc5 interrupted by timeout.,1200.045
simple-scaled250.bpl_Iteration1_Lasso_5-phaseTemplate,LassoRanker,sat,300.804
simple-scaled250.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,sat,1094.209
simple-scaled250.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,sat,1103.19
SyntaxSupportBooleans3.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,9.868
SyntaxSupportDisjunction1.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,27.007
SyntaxSupportDisjunction4.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,2.803
SyntaxSupportDisjunction4.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,6.173
SyntaxSupportDivision1.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker,sat,37.927
SyntaxSupportDivision1.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker,sat,152.825
SyntaxSupportDivision1.bpl_Iteration1_Lasso_4-lexTemplate,LassoRanker,sat,32.58
SyntaxSupportDivision1.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,sat,367.024
SyntaxSupportDivision1.bpl_Iteration1_Lasso_5-phaseTemplate,LassoRanker,sat,26.746
SyntaxSupportDivision1.bpl_Iteration1_Lasso_6-nestedTemplate,LassoRanker,sat,21.962
SyntaxSupportDivision1.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker,sat,51.018
SyntaxSupportDivision1.bpl_Iteration1_Lasso_7-nestedTemplate,LassoRanker,sat,31.541
SyntaxSupportDivision1.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker,sat,84.425
TelAviv-AmirMinimum.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,sat,209.811
TelAviv-AmirMinimum.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,509.301
Thun.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,1.279
Thun.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,7.201
ThunPower2.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,0.922
TwoPhase.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,0.771
TwoPhase.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,1.784
Wellington.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,1.753
yPositive-MixedIntReal.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,1.161
yPositive-MixedIntReal.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,5.165
yPositive-SIscaled100.bpl_Iteration1_Loop_2-pieceTemplate,LassoRanker,unsat,39.48
yPositive-SIscaled100.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,328.715
yPositive-SIscaled100.bpl_Iteration1_Loop_4-phaseTemplate,LassoRanker,sat,300.371
yPositive-SIscaled100.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,714.133
yPositive-SIscaled100.bpl_Iteration1_Loop_5-phaseTemplate,LassoRanker,sat,12.607
yPositive-SIscaled100.bpl_Iteration1_Loop_6-phaseTemplate,LassoRanker,sat,43.854
yPositive-SIscaled100.bpl_Iteration1_Loop_7-phaseTemplate,LassoRanker,sat,1071.444
yPositive-SIscaled50.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,48.855
yPositive-SIscaled50.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,183.599
yPositive-SIscaled75.bpl_Iteration1_Loop_2-pieceTemplate,LassoRanker,unsat,74.971
yPositive-SIscaled75.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker,unsat,176.036
yPositive-SIscaled75.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,415.486
yPositive-SIscaled75.bpl_Iteration1_Loop_7-phaseTemplate,LassoRanker,sat,183.273
ZenoWithoutDivision.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,1.0
ZenoWithoutDivision.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker,unsat,1.049
Arthan1A-chunk-0017,meti-tarski,sat,0.011
Arthan1A-chunk-0018,meti-tarski,sat,0.009
Arthan1A-chunk-0019,meti-tarski,sat,0.008
Arthan1A-chunk-0020,meti-tarski,sat,0.012
Arthan1A-chunk-0021,meti-tarski,sat,0.01
Arthan1A-chunk-0022,meti-tarski,sat,0.005
Arthan1A-chunk-0023,meti-tarski,cvc5 interrupted by timeout.,1200.01
Arthan1C-chunk-0002,meti-tarski,sat,0.018
Arthan1C-chunk-0003,meti-tarski,sat,0.005
Arthan1C-chunk-0004,meti-tarski,sat,0.005
Arthan1C-chunk-0005,meti-tarski,sat,0.006
Arthan1C-chunk-0007,meti-tarski,sat,0.004
Arthan1C-chunk-0008,meti-tarski,unsat,688.05
ArthanKM2-chunk-0002,meti-tarski,sat,0.033
ArthanKM2-chunk-0003,meti-tarski,sat,0.01
ArthanKM2-chunk-0004,meti-tarski,sat,0.009
ArthanKM2-chunk-0005,meti-tarski,sat,0.01
ArthanKM2-chunk-0007,meti-tarski,sat,0.005
ArthanKM2-chunk-0008,meti-tarski,unsat,0.061
ArthanM2-chunk-0005,meti-tarski,sat,0.005
ArthanM2-chunk-0007,meti-tarski,sat,0.004
ArthanM2-chunk-0009,meti-tarski,sat,0.009
ArthanM2-chunk-0010,meti-tarski,unsat,0.006
ArthanM2-chunk-0012,meti-tarski,unsat,0.009
ArthanM2-chunk-0013,meti-tarski,unsat,0.003
ArthanM2-chunk-0015,meti-tarski,cvc5 interrupted by timeout.,1200.85
ArthanM2-chunk-0016,meti-tarski,unsat,0.005
asin-8-chunk-0018,meti-tarski,sat,0.007
asin-8-chunk-0019,meti-tarski,sat,0.004
asin-8-chunk-0020,meti-tarski,sat,0.004
asin-8-chunk-0021,meti-tarski,sat,0.01
asin-8-chunk-0022,meti-tarski,sat,0.005
asin-8-chunk-0023,meti-tarski,sat,0.008
asin-8-chunk-0024,meti-tarski,sat,0.012
asin-8-chunk-0025,meti-tarski,sat,0.005
asin-8-chunk-0026,meti-tarski,sat,0.01
asin-8-chunk-0027,meti-tarski,unsat,0.005
asin-8-chunk-0028,meti-tarski,sat,0.017
asin-8-chunk-0029,meti-tarski,unsat,0.006
asin-8-chunk-0031,meti-tarski,unsat,0.006
asin-8-chunk-0033,meti-tarski,sat,0.012
asin-8-chunk-0036,meti-tarski,unsat,0.005
asin-8-chunk-0038,meti-tarski,unsat,0.017
asin-8-chunk-0039,meti-tarski,sat,0.018
asin-8-chunk-0040,meti-tarski,unsat,0.02
asin-8-chunk-0041,meti-tarski,sat,0.013
asin-8-chunk-0042,meti-tarski,unsat,0.033
asin-8-chunk-0043,meti-tarski,sat,0.008
asin-8-chunk-0044,meti-tarski,unsat,0.043
asin-8-chunk-0045,meti-tarski,sat,0.012
asin-8-chunk-0047,meti-tarski,sat,0.007
asin-8-chunk-0048,meti-tarski,unsat,0.028
asin-8-chunk-0050,meti-tarski,sat,0.013
asin-8-chunk-0053,meti-tarski,sat,0.008
asin-8-vars4-chunk-0010,meti-tarski,sat,0.011
asin-8-vars4-chunk-0011,meti-tarski,sat,0.005
asin-8-vars4-chunk-0012,meti-tarski,sat,0.013
asin-8-vars4-chunk-0013,meti-tarski,sat,0.005
asin-8-vars4-chunk-0014,meti-tarski,sat,0.008
asin-8-vars4-chunk-0015,meti-tarski,sat,0.012
asin-8-vars4-chunk-0016,meti-tarski,sat,0.005
asin-8-vars4-chunk-0017,meti-tarski,sat,0.009
asin-8-vars4-chunk-0018,meti-tarski,unsat,0.005
asin-8-vars4-chunk-0019,meti-tarski,sat,0.011
asin-8-vars4-chunk-0020,meti-tarski,sat,0.006
asin-8-vars4-chunk-0021,meti-tarski,unsat,0.008
asin-8-vars4-chunk-0024,meti-tarski,sat,0.01
asin-8-vars4-chunk-0028,meti-tarski,unsat,0.013
asin-8-vars4-chunk-0029,meti-tarski,unsat,0.017
asin-8-vars4-chunk-0030,meti-tarski,sat,0.016
asin-8-vars4-chunk-0031,meti-tarski,unsat,0.032
asin-8-vars4-chunk-0032,meti-tarski,sat,0.005
asin-8-vars4-chunk-0033,meti-tarski,unsat,0.024
asin-8-vars4-chunk-0034,meti-tarski,sat,0.008
asin-8-vars4-chunk-0035,meti-tarski,sat,0.011
asin-8-vars4-chunk-0038,meti-tarski,unsat,0.025
asin-8-vars4-chunk-0039,meti-tarski,sat,0.005
asin-8-vars4-chunk-0040,meti-tarski,sat,0.011
asin-8-vars4-chunk-0041,meti-tarski,unsat,0.006
asin-8-vars4-chunk-0042,meti-tarski,unsat,0.008
asin-8-vars4-chunk-0043,meti-tarski,unsat,0.014
asin-8-vars4-chunk-0044,meti-tarski,sat,0.01
asin-8-vars4-chunk-0045,meti-tarski,sat,0.023
asin-8-vars4-chunk-0046,meti-tarski,unsat,0.045
asin-8-vars4-chunk-0048,meti-tarski,unsat,0.022
asin-8-vars4-chunk-0049,meti-tarski,sat,0.007
asin-8-vars4-chunk-0050,meti-tarski,sat,0.016
asin-8-vars4-chunk-0051,meti-tarski,cvc5 interrupted by timeout.,1200.003
asin-8-vars4-chunk-0052,meti-tarski,unsat,0.022
asin-8-vars4-chunk-0053,meti-tarski,sat,0.017
asin-8-vars4-chunk-0054,meti-tarski,sat,0.022
asin-8-vars4-chunk-0055,meti-tarski,unsat,0.019
asin-8-vars4-chunk-0056,meti-tarski,sat,0.012
atan-problem-1-chunk-0006,meti-tarski,sat,0.006
atan-problem-1-chunk-0007,meti-tarski,sat,0.004
atan-problem-1-chunk-0008,meti-tarski,sat,0.012
atan-problem-1-chunk-0009,meti-tarski,sat,0.004
atan-problem-1-chunk-0010,meti-tarski,sat,0.008
atan-problem-1-chunk-0011,meti-tarski,unsat,0.01
atan-problem-1-chunk-0012,meti-tarski,sat,0.015
atan-problem-1-chunk-0013,meti-tarski,unsat,0.006
atan-problem-1-chunk-0016,meti-tarski,sat,0.01
atan-problem-1-chunk-0019,meti-tarski,sat,0.011
atan-problem-1-chunk-0022,meti-tarski,sat,0.01
atan-problem-1-chunk-0024,meti-tarski,unsat,0.005
atan-problem-1-chunk-0025,meti-tarski,sat,0.019
atan-problem-1-chunk-0026,meti-tarski,sat,0.014
atan-problem-1-chunk-0027,meti-tarski,unsat,0.006
atan-problem-1-chunk-0028,meti-tarski,sat,0.014
atan-problem-1-chunk-0029,meti-tarski,sat,0.012
atan-problem-1-chunk-0032,meti-tarski,sat,0.016
atan-problem-1-chunk-0033,meti-tarski,sat,0.006
